year,month,marketplace_name,province,city,total_customers,total_orders,total_revenue
2024,10,shopee,lampung,kabupaten pringsewu,4,4,397548.00
2024,6,shopee,jambi,kabupaten tanjung jabung barat,1,1,397490.00
2024,8,tiktok,sulawesi selatan,kabupaten barru,2,3,397226.00
2024,9,shopee,jawa timur,kabupaten gresik,6,6,397184.00
2024,12,tiktok,kalimantan tengah,kabupaten kota waringin timur,3,4,397035.00
2024,12,tiktok,jawa timur,kabupaten pamekasan,4,4,396776.00
2024,5,tiktok,di yogyakarta,kota yogyakarta,3,3,396242.00
2024,10,tiktok,jawa tengah,kota tegal,4,4,395619.00
2024,9,shopee,lampung,kabupaten tulang bawang,4,4,395116.00
2024,6,shopee,jawa tengah,kabupaten temanggung,4,5,394842.00
2024,6,shopee,sumatera selatan,kabupaten ogan komering ulu timur,4,4,394386.00
2024,7,shopee,jawa timur,kabupaten tulungagung,6,7,394197.00
2024,11,shopee,jawa timur,kabupaten ngawi,4,4,393973.00
2024,9,shopee,bali,kota denpasar,4,5,392912.00
2024,7,tiktok,jawa tengah,kabupaten pati,3,4,392703.00
2024,7,tiktok,bangka belitung,kabupaten belitung timur,2,2,392282.00
2024,6,shopee,jawa tengah,kota salatiga,3,3,392139.00
2024,12,tiktok,jawa tengah,kabupaten pati,3,4,392049.00
2024,7,shopee,jawa tengah,kabupaten banjarnegara,4,4,391155.00
2024,8,tiktok,jawa timur,kabupaten sumenep,4,6,390902.00
2024,7,tiktok,banten,kabupaten pandeglang,3,4,390780.00
2024,12,shopee,jawa tengah,kabupaten pemalang,5,5,390469.00
2024,7,tiktok,jawa tengah,kota pekalongan,3,4,389862.00
2024,4,shopee,dki jakarta,kota jakarta utara,5,5,389781.00
2024,5,tiktok,bali,kabupaten badung,4,4,388890.00
2024,9,tiktok,jawa timur,kota madiun,4,4,388835.00
2024,8,tiktok,jawa tengah,kabupaten sragen,3,4,388395.00
2024,7,shopee,jawa timur,kabupaten ngawi,4,4,387234.00
2024,11,tiktok,sumatera utara,kabupaten simalungun,3,3,387197.00
2024,12,shopee,jawa timur,kabupaten magetan,7,8,386880.00
2024,5,shopee,jawa tengah,kabupaten tegal,5,5,386270.00
2024,7,shopee,jawa tengah,kabupaten pekalongan,7,11,385869.00
2024,7,tiktok,kalimantan tengah,kabupaten kota waringin timur,3,3,385500.00
2024,10,tiktok,kalimantan selatan,kabupaten tapin,4,4,384720.00
2024,5,tiktok,jawa barat,kota bogor,3,3,384000.00
2024,9,shopee,jawa tengah,kota surakarta (solo),5,5,383542.00
2024,10,shopee,kepulauan riau,kota batam,4,4,383495.00
2024,6,tiktok,jawa timur,kabupaten malang,4,4,383210.00
2024,10,tiktok,di yogyakarta,kabupaten gunung kidul,4,4,381340.00
2024,7,shopee,jawa timur,kota malang,5,6,379678.00
2024,8,shopee,jawa tengah,kabupaten jepara,5,5,379326.00
2024,11,tiktok,jawa tengah,kabupaten jepara,2,4,379079.00
2024,12,shopee,jawa timur,kabupaten blitar,5,6,378067.00
2024,9,tiktok,jawa barat,kabupaten subang,5,5,378020.00
2024,8,tiktok,jawa timur,kabupaten trenggalek,3,3,377756.00
2024,7,tiktok,kalimantan selatan,kabupaten hulu sungai selatan,4,4,376375.00
2024,6,shopee,jawa tengah,kabupaten purbalingga,3,3,376284.00
2024,12,shopee,jawa barat,kabupaten tasikmalaya,3,4,376213.00
2024,9,shopee,jawa tengah,kabupaten sragen,6,6,375985.00
2024,9,tiktok,sulawesi selatan,kabupaten soppeng,3,3,375956.00
2024,12,tiktok,bali,kabupaten karangasem,3,5,375948.00
2024,10,tiktok,jawa tengah,kabupaten wonogiri,4,4,375694.00
2024,11,tiktok,jawa barat,kabupaten sumedang,4,4,375606.00
2024,9,tiktok,di yogyakarta,kabupaten kulon progo,4,5,375486.00
2024,4,shopee,nanggroe aceh darussalam (nad),kabupaten aceh besar,1,1,373996.00
2024,11,tiktok,bangka belitung,kota pangkal pinang,4,4,373948.00
2024,12,tiktok,sulawesi utara,kota manado,4,4,373636.00
2024,6,tiktok,jawa timur,kota malang,3,3,372847.00
2024,5,shopee,jawa barat,kabupaten sukabumi,5,6,372467.00
2024,6,tiktok,jawa tengah,kota pekalongan,3,3,371300.00
2024,9,tiktok,jawa timur,kota kediri,4,4,371230.00
2024,7,tiktok,sulawesi selatan,kabupaten gowa,3,4,367960.00
2024,5,shopee,jawa barat,kabupaten bandung,5,5,367779.00
2024,7,shopee,sumatera utara,kabupaten serdang bedagai,2,2,366584.00
2024,5,shopee,jawa timur,kabupaten lumajang,4,5,365751.00
2024,12,shopee,lampung,kabupaten lampung selatan,4,4,365237.00
2024,9,tiktok,jawa timur,kabupaten trenggalek,3,3,361590.00
2024,12,tiktok,sulawesi selatan,kabupaten takalar,3,3,359864.00
2024,7,shopee,jambi,kota jambi,3,3,359785.00
2024,11,tiktok,jawa timur,kabupaten gresik,3,3,358983.00
2024,9,shopee,jawa timur,kabupaten bojonegoro,4,5,358390.00
2024,10,tiktok,bali,kabupaten bangli,2,3,357700.00
2024,4,tiktok,bali,kota denpasar,3,3,357043.00
2024,5,shopee,sumatera selatan,kota palembang,6,6,355336.00
2024,8,shopee,jawa tengah,kabupaten purbalingga,6,7,355267.00
2024,11,tiktok,jawa timur,kabupaten malang,3,3,355211.00
2024,10,shopee,jawa tengah,kabupaten jepara,3,5,354791.00
2024,6,shopee,jawa timur,kabupaten ngawi,4,4,354569.00
2024,9,tiktok,sulawesi utara,kabupaten minahasa utara,3,4,353571.00
2024,6,shopee,sumatera selatan,kabupaten ogan komering ilir,2,2,353110.00
2024,8,tiktok,lampung,kabupaten lampung utara,3,3,352370.00
2024,7,shopee,bengkulu,kabupaten rejang lebong,4,4,351894.00
2024,9,shopee,jawa timur,kota kediri,5,5,351720.00
2024,7,shopee,jawa timur,kabupaten bojonegoro,3,3,351539.00
2024,7,shopee,jawa tengah,kabupaten wonogiri,4,4,351337.00
2024,12,tiktok,jawa tengah,kabupaten wonogiri,3,3,351176.00
2024,10,tiktok,jawa timur,kota kediri,4,4,350726.00
2024,5,tiktok,jawa tengah,kabupaten batang,3,3,350471.00
2024,5,shopee,jawa tengah,kabupaten pati,4,4,350164.00
2024,9,tiktok,jawa tengah,kabupaten klaten,2,3,349746.00
2024,4,tiktok,jawa timur,kota surabaya,3,4,348682.00
2024,9,tiktok,kalimantan selatan,kabupaten tanah laut,3,3,348441.00
2024,8,shopee,jawa timur,kabupaten banyuwangi,4,5,348377.00
2024,5,shopee,jawa timur,kabupaten jombang,3,4,348315.00
2024,11,tiktok,bali,kabupaten bangli,3,3,347016.00
2024,9,shopee,jawa barat,kabupaten majalengka,4,5,346745.00
2024,8,shopee,jawa tengah,kabupaten grobogan,6,6,346358.00
2024,9,tiktok,jawa timur,kabupaten blitar,3,3,345671.00
2024,8,shopee,kalimantan timur,kabupaten berau,2,2,345558.00
2024,11,tiktok,jambi,kota jambi,3,4,345372.00
2024,5,shopee,kalimantan barat,kabupaten sintang,2,2,344468.00
2024,11,shopee,jawa timur,kabupaten banyuwangi,5,5,344363.00
2024,10,tiktok,jawa tengah,kabupaten banjarnegara,4,4,343513.00
2024,10,shopee,sulawesi selatan,kabupaten bulukumba,3,3,342935.00
2024,8,shopee,kalimantan timur,kota samarinda,2,4,342044.00
2024,6,tiktok,bali,kabupaten tabanan,3,3,341462.00
2024,9,tiktok,jawa barat,kabupaten purwakarta,2,3,341258.00
2024,10,tiktok,jawa timur,kabupaten pacitan,4,4,341086.00
2024,11,tiktok,sumatera utara,kota tebing tinggi,2,2,340557.00
2024,9,tiktok,jawa timur,kota pasuruan,4,4,339555.00
2024,12,tiktok,sulawesi tenggara,kabupaten konawe kepulauan,4,4,339395.00
2024,6,tiktok,riau,kabupaten bengkalis,1,1,338984.00
2024,6,tiktok,jawa tengah,kota tegal,3,3,338706.00
2024,5,tiktok,jawa barat,kota bekasi,3,3,338529.00
2024,10,shopee,jawa tengah,kabupaten pekalongan,5,5,338314.00
2024,6,tiktok,jawa tengah,kabupaten demak,1,1,337996.00
2024,8,tiktok,sulawesi selatan,kabupaten pangkajene kepulauan,4,4,337888.00
2024,10,shopee,kalimantan timur,kota samarinda,3,3,337688.00
2024,12,tiktok,sulawesi selatan,kabupaten bone,3,3,337184.00
2024,10,shopee,kalimantan selatan,kota banjarbaru,1,2,337020.00
2024,10,shopee,bali,kota denpasar,3,4,336938.00
2024,7,tiktok,sulawesi utara,kota bitung,3,3,336719.00
2024,11,tiktok,sulawesi barat,kabupaten mamuju,3,3,336680.00
2024,10,shopee,jawa timur,kabupaten lumajang,4,5,336680.00
2024,7,tiktok,kalimantan tengah,kota palangka raya,2,3,336499.00
2024,8,shopee,jawa timur,kabupaten malang,7,7,335548.00
2024,7,tiktok,jawa barat,kota cirebon,2,2,334660.00
2024,5,tiktok,sulawesi selatan,kabupaten maros,3,3,334467.00
2024,11,shopee,jawa barat,kota tasikmalaya,4,4,334054.00
2024,8,shopee,lampung,kabupaten tanggamus,3,4,333875.00
2024,8,shopee,jawa timur,kabupaten tuban,4,5,333775.00
2024,7,shopee,jawa timur,kota madiun,3,3,333364.00
2024,7,tiktok,sulawesi selatan,kabupaten pinrang,3,3,333060.00
2024,11,tiktok,jawa timur,kota kediri,3,3,332593.00
2024,11,tiktok,jawa timur,kabupaten pacitan,3,3,332309.00
2024,6,shopee,jawa timur,kabupaten tulungagung,4,4,332057.00
2024,10,shopee,sumatera selatan,kabupaten musi banyuasin,3,3,331953.00
2024,12,tiktok,bangka belitung,kabupaten bangka barat,3,3,331701.00
2024,10,shopee,jawa timur,kabupaten ngawi,3,3,331632.00
2024,10,shopee,jawa timur,kabupaten tuban,5,7,331513.00
2024,10,shopee,jawa tengah,kabupaten karanganyar,3,3,331473.00
2024,3,shopee,dki jakarta,kota jakarta pusat,1,1,331120.00
2024,5,shopee,jawa tengah,kabupaten brebes,4,5,330372.00
2024,4,shopee,jawa timur,kabupaten tulungagung,2,3,330330.00
2024,12,shopee,lampung,kabupaten way kanan,5,6,330255.00
2024,7,tiktok,jawa tengah,kabupaten kebumen,2,3,330000.00
2024,12,tiktok,jawa tengah,kota tegal,3,3,329945.00
2024,12,tiktok,bali,kabupaten klungkung,3,3,329601.00
2024,7,tiktok,kalimantan selatan,kabupaten tapin,3,3,329420.00
2024,10,tiktok,di yogyakarta,kota yogyakarta,4,4,329342.00
2024,8,shopee,jawa timur,kabupaten lamongan,5,5,329319.00
2024,10,tiktok,bangka belitung,kota pangkal pinang,3,3,329168.00
2024,7,tiktok,jawa timur,kabupaten madiun,3,3,328890.00
2024,8,shopee,kepulauan riau,kabupaten karimun,3,3,328838.00
2024,12,shopee,jambi,kabupaten tanjung jabung timur,3,3,328479.00
2024,11,tiktok,riau,kota pekanbaru,3,3,328405.00
2024,12,tiktok,bangka belitung,kota pangkal pinang,3,3,328354.00
2024,12,shopee,banten,kabupaten pandeglang,5,5,327944.00
2024,10,tiktok,sumatera utara,kabupaten karo,3,3,327856.00
2024,9,shopee,jawa barat,kabupaten subang,3,3,327539.00
2024,7,tiktok,jawa timur,kabupaten pamekasan,2,2,327489.00
2024,8,shopee,jawa tengah,kabupaten karanganyar,3,3,327416.00
2024,8,tiktok,jawa tengah,kabupaten wonogiri,3,3,327331.00
2024,9,shopee,jawa tengah,kabupaten kebumen,3,4,327179.00
2024,9,shopee,jawa timur,kabupaten nganjuk,5,6,326968.00
2024,10,tiktok,sulawesi selatan,kabupaten bulukumba,3,3,326946.00
2024,10,shopee,jawa tengah,kabupaten wonosobo,5,5,326637.00
2024,5,shopee,kalimantan barat,kota pontianak,1,1,326400.00
2024,11,tiktok,sulawesi selatan,kabupaten bone,2,4,326296.00
2024,6,shopee,kalimantan timur,kabupaten kutai kartanegara,3,5,326278.00
2024,9,tiktok,jawa timur,kabupaten banyuwangi,3,3,325953.00
2024,12,tiktok,riau,kota dumai,3,3,325919.00
2024,9,shopee,lampung,kota metro,3,3,325918.00
2024,8,shopee,sumatera selatan,kabupaten musi banyuasin,3,3,325725.00
2024,6,shopee,jawa timur,kota kediri,4,4,325342.00
2024,9,tiktok,lampung,kabupaten pringsewu,2,3,324860.00
2024,9,shopee,lampung,kabupaten way kanan,3,3,324856.00
2024,7,tiktok,jambi,kabupaten tanjung jabung barat,2,4,324836.00
2024,10,tiktok,kalimantan tengah,kota palangka raya,3,3,324692.00
2024,8,shopee,sulawesi utara,kabupaten minahasa,3,3,324428.00
2024,10,tiktok,papua,kabupaten mimika,2,3,324300.00
2024,8,tiktok,jawa barat,kota bogor,3,3,324106.00
2024,10,tiktok,sulawesi selatan,kota parepare,3,3,323957.00
2024,7,tiktok,sulawesi selatan,kabupaten maros,1,2,323726.00
2024,4,tiktok,jawa timur,kabupaten sidoarjo,3,3,323420.00
2024,12,tiktok,sulawesi selatan,kabupaten pinrang,3,3,323125.00
2024,11,tiktok,jawa tengah,kabupaten pemalang,3,3,323051.00
2024,9,tiktok,jawa timur,kota batu,3,3,322992.00
2024,11,tiktok,sulawesi selatan,kabupaten luwu utara,3,3,322755.00
2024,7,shopee,bengkulu,kabupaten bengkulu utara,1,2,322528.00
2024,5,tiktok,sumatera utara,kota medan,2,3,321809.00
2024,5,shopee,jawa timur,kabupaten lamongan,4,4,321515.00
2024,7,tiktok,kalimantan barat,kota pontianak,3,3,321280.00
2024,10,tiktok,banten,kabupaten lebak,3,3,320102.00
2024,4,shopee,dki jakarta,kota jakarta barat,4,4,319842.00
2024,10,shopee,jawa barat,kabupaten cianjur,4,5,319450.00
2024,7,shopee,jawa barat,kota tasikmalaya,3,3,318730.00
2024,9,shopee,bali,kabupaten badung,2,2,318544.00
2024,11,tiktok,jawa tengah,kabupaten magelang,3,3,318381.00
2024,11,shopee,sulawesi barat,kabupaten mamuju,1,1,318042.00
2024,10,tiktok,kalimantan utara,kabupaten malinau,3,3,317942.00
2024,11,tiktok,jawa tengah,kabupaten wonogiri,3,3,317761.00
2024,9,tiktok,riau,kota pekanbaru,3,3,317635.00
2024,11,shopee,jawa barat,kabupaten indramayu,4,4,317286.00
2024,11,shopee,jawa timur,kabupaten bojonegoro,3,3,317137.00
2024,10,tiktok,bengkulu,kota bengkulu,3,3,317075.00
2024,9,shopee,lampung,kabupaten lampung utara,4,5,316689.00
2024,5,shopee,lampung,kota bandar lampung,4,4,316537.00
2024,11,shopee,lampung,kabupaten lampung timur,3,3,316355.00
2024,8,shopee,jawa tengah,kabupaten sukoharjo,5,6,316197.00
2024,10,shopee,di yogyakarta,kabupaten sleman,4,5,315920.00
2024,12,shopee,sulawesi selatan,kabupaten gowa,3,3,315461.00
2024,10,tiktok,jawa barat,kabupaten tasikmalaya,3,3,314832.00
2024,8,shopee,jawa timur,kabupaten ngawi,6,6,314592.00
2024,10,tiktok,jambi,kabupaten bungo,3,3,314402.00
2024,8,shopee,jawa tengah,kabupaten pemalang,5,6,314019.00
2024,6,shopee,sulawesi selatan,kabupaten gowa,6,7,313664.00
2024,8,tiktok,jawa tengah,kabupaten semarang,3,3,313326.00
2024,10,tiktok,nanggroe aceh darussalam (nad),kota banda aceh,2,3,313300.00
2024,12,shopee,jawa barat,kabupaten purwakarta,3,3,313042.00
2024,11,tiktok,jawa timur,kota madiun,2,3,312746.00
2024,10,tiktok,sumatera utara,kabupaten deli serdang,3,4,312316.00
2024,9,shopee,sumatera selatan,kabupaten musi banyuasin,1,1,312224.00
2024,6,tiktok,jawa timur,kabupaten banyuwangi,3,3,312195.00
2024,5,tiktok,dki jakarta,kota jakarta barat,3,3,312130.00
2024,8,shopee,jawa barat,kabupaten kuningan,4,4,311707.00
2024,6,tiktok,jawa barat,kabupaten tasikmalaya,3,3,311180.00
2024,5,shopee,lampung,kabupaten lampung tengah,3,3,310941.00
2024,8,tiktok,lampung,kabupaten lampung timur,3,3,310000.00
2024,4,tiktok,jawa timur,kabupaten sampang,2,3,309783.00
2024,9,tiktok,sulawesi selatan,kabupaten wajo,3,3,309598.00
2024,10,shopee,sumatera selatan,kabupaten ogan komering ulu timur,4,5,309372.00
2024,10,tiktok,kalimantan selatan,kota banjarbaru,3,3,309122.00
2024,8,tiktok,bali,kabupaten klungkung,3,3,308704.00
2024,12,shopee,lampung,kabupaten tulang bawang barat,3,3,308186.00
2024,11,shopee,lampung,kabupaten lampung selatan,3,3,308007.00
2024,10,tiktok,riau,kabupaten rokan hulu,3,3,307524.00
2024,7,tiktok,kalimantan timur,kabupaten berau,3,3,307446.00
2024,11,shopee,kepulauan riau,kota batam,5,5,307227.00
2024,5,tiktok,jawa timur,kabupaten gresik,3,3,306225.00
2024,4,tiktok,dki jakarta,kota jakarta selatan,3,3,305955.00
2024,4,shopee,kalimantan barat,kota pontianak,4,4,305712.00
2024,9,shopee,bengkulu,kota bengkulu,4,4,305652.00
2024,8,tiktok,gorontalo,kabupaten gorontalo,4,4,305519.00
2024,5,shopee,jawa tengah,kabupaten boyolali,3,3,305258.00
2024,10,tiktok,jawa tengah,kabupaten karanganyar,3,3,305249.00
2024,11,tiktok,jawa tengah,kabupaten kudus,2,3,305101.00
2024,7,shopee,sumatera selatan,kabupaten ogan komering ulu timur,4,4,305072.00
2024,5,shopee,sumatera selatan,kabupaten muara enim,3,3,305011.00
2024,11,tiktok,nusa tenggara barat (ntb),kabupaten sumbawa barat,2,3,304877.00
2024,9,shopee,lampung,kabupaten lampung selatan,4,4,304438.00
2024,10,shopee,jawa tengah,kabupaten sukoharjo,4,4,303965.00
2024,5,shopee,jawa barat,kabupaten garut,3,4,303886.00
2024,7,tiktok,gorontalo,kabupaten gorontalo,3,3,303280.00
2024,10,tiktok,jawa tengah,kabupaten pekalongan,3,3,303223.00
2024,5,tiktok,banten,kabupaten tangerang,3,4,303113.00
2024,6,shopee,jawa barat,kabupaten cirebon,3,3,303076.00
2024,12,tiktok,bangka belitung,kabupaten belitung,3,3,302405.00
2024,11,shopee,sulawesi selatan,kabupaten gowa,3,3,301973.00
2024,9,tiktok,sumatera utara,kabupaten deli serdang,3,3,301596.00
2024,10,shopee,di yogyakarta,kabupaten bantul,3,3,301550.00
2024,7,shopee,kalimantan barat,kabupaten sanggau,3,4,300918.00
2024,6,shopee,jawa timur,kota pasuruan,2,2,300850.00
2024,7,shopee,jawa barat,kota sukabumi,3,3,300504.00
2024,10,tiktok,jawa tengah,kabupaten grobogan,2,3,299866.00
2024,7,shopee,bangka belitung,kabupaten bangka,3,3,299722.00
2024,12,tiktok,kalimantan barat,kabupaten kubu raya,3,3,299243.00
2024,10,tiktok,kalimantan timur,kabupaten penajam paser utara,3,3,298490.00
2024,7,tiktok,jawa tengah,kabupaten cilacap,3,3,298321.00
2024,9,shopee,jawa barat,kota sukabumi,4,4,297907.00
2024,12,tiktok,kalimantan selatan,kabupaten tabalong,3,3,297724.00
2024,8,shopee,jawa timur,kabupaten jember,5,5,297643.00
2024,7,shopee,jawa barat,kota cimahi,3,3,297510.00
2024,10,shopee,jawa tengah,kabupaten pati,4,5,297121.00
2024,7,shopee,di yogyakarta,kabupaten bantul,4,5,297026.00
2024,9,shopee,di yogyakarta,kabupaten kulon progo,3,3,296826.00
2024,7,tiktok,jawa barat,kabupaten purwakarta,3,3,296570.00
2024,10,shopee,bangka belitung,kota pangkal pinang,3,3,296137.00
2024,9,tiktok,jawa tengah,kabupaten wonogiri,3,3,295906.00
2024,10,tiktok,jawa timur,kota mojokerto,2,3,295732.00
2024,6,shopee,jawa tengah,kabupaten purworejo,4,5,295281.00
2024,7,tiktok,jawa tengah,kabupaten batang,3,3,295100.00
2024,9,shopee,sumatera utara,kabupaten deli serdang,4,4,294985.00
2024,7,shopee,di yogyakarta,kota yogyakarta,3,3,294907.00
2024,10,tiktok,gorontalo,kota gorontalo,3,3,294357.00
2024,11,tiktok,jawa tengah,kabupaten semarang,3,3,294068.00
2024,6,shopee,sulawesi selatan,kota makassar,3,3,293932.00
2024,6,tiktok,jawa barat,kota cirebon,2,2,293000.00
2024,9,tiktok,jawa tengah,kabupaten purbalingga,3,4,292516.00
2024,6,shopee,kalimantan timur,kota samarinda,3,3,292332.00
2024,12,shopee,jawa tengah,kabupaten grobogan,4,4,291712.00
2024,5,shopee,jawa tengah,kabupaten demak,3,4,291626.00
2024,10,tiktok,jawa barat,kabupaten sukabumi,2,2,291191.00
2024,9,shopee,jawa timur,kabupaten tulungagung,3,3,288619.00
2024,5,shopee,jawa tengah,kabupaten kudus,3,3,288581.00
2024,10,tiktok,sulawesi selatan,kabupaten pinrang,3,3,288137.00
2024,8,shopee,jawa barat,kabupaten purwakarta,3,4,288080.00
2024,9,tiktok,kalimantan timur,kabupaten kutai barat,3,3,287776.00
2024,11,shopee,sumatera selatan,kabupaten musi banyuasin,3,5,287472.00
2024,11,tiktok,jawa timur,kabupaten jombang,1,3,287446.00
2024,5,shopee,jawa timur,kabupaten sidoarjo,4,6,286172.00
2024,10,tiktok,sulawesi selatan,kabupaten bone,3,3,285940.00
2024,7,shopee,jawa timur,kabupaten lumajang,3,3,285748.00
2024,10,shopee,jawa tengah,kabupaten banjarnegara,3,5,285418.00
2024,4,shopee,jawa barat,kota sukabumi,3,3,285304.00
2024,6,tiktok,jawa timur,kabupaten sumenep,3,3,285208.00
2024,8,shopee,jawa barat,kabupaten bandung barat,3,4,285021.00
2024,9,shopee,jawa tengah,kabupaten karanganyar,5,5,284914.00
2024,8,tiktok,kalimantan selatan,kabupaten tanah bumbu,2,3,284840.00
2024,5,tiktok,jawa timur,kabupaten bangkalan,2,2,284650.00
2024,11,shopee,jawa timur,kabupaten madiun,2,2,284114.00
2024,10,tiktok,sulawesi selatan,kabupaten luwu timur,3,3,284084.00
2024,4,tiktok,nusa tenggara barat (ntb),kabupaten lombok timur,3,3,283523.00
2024,8,shopee,jawa tengah,kabupaten boyolali,4,4,283245.00
2024,8,tiktok,kalimantan selatan,kabupaten hulu sungai selatan,3,3,281719.00
2024,6,shopee,sumatera utara,kota medan,3,3,281282.00
2024,9,shopee,sumatera selatan,kabupaten musi rawas,3,3,281082.00
2024,7,shopee,banten,kota cilegon,3,3,280884.00
2024,11,tiktok,jawa tengah,kota salatiga,3,3,280329.00
2024,11,tiktok,sulawesi selatan,kabupaten luwu timur,3,3,280139.00
2024,12,shopee,jawa timur,kabupaten nganjuk,5,5,279977.00
2024,7,tiktok,riau,kota pekanbaru,3,3,278920.00
2024,11,shopee,jawa tengah,kabupaten batang,3,3,278798.00
2024,5,shopee,jawa barat,kabupaten purwakarta,3,3,277785.00
2024,12,shopee,lampung,kabupaten lampung utara,3,3,276660.00
2024,10,shopee,sumatera utara,kota medan,5,6,276516.00
2024,8,shopee,bangka belitung,kota pangkal pinang,5,5,276432.00
2024,8,shopee,lampung,kota metro,2,2,276371.00
2024,8,shopee,jawa tengah,kabupaten tegal,6,8,276313.00
2024,11,tiktok,lampung,kabupaten lampung utara,3,3,275795.00
2024,12,tiktok,sulawesi selatan,kabupaten sidenreng rappang/rapang,3,3,275700.00
2024,12,shopee,kalimantan selatan,kota banjarbaru,3,3,274918.00
2024,12,tiktok,sumatera selatan,kabupaten muara enim,3,3,274034.00
2024,10,tiktok,jawa timur,kabupaten magetan,3,3,274033.00
2024,12,shopee,di yogyakarta,kabupaten kulon progo,3,3,273929.00
2024,10,shopee,banten,kabupaten pandeglang,3,3,273174.00
2024,6,tiktok,jawa tengah,kabupaten pemalang,2,2,272730.00
2024,7,tiktok,sulawesi selatan,kabupaten wajo,1,1,272640.00
2024,10,shopee,jawa tengah,kabupaten demak,3,3,271628.00
2024,4,shopee,lampung,kabupaten lampung utara,1,1,271564.00
2024,11,shopee,jawa timur,kota kediri,3,3,271272.00
